ZIP_CODE,city_name,city_code,STATE,state_code,county_name,state_county_fips_code,cbsa_name,cbsa_code
12232,Albany,139,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12233,Albany,139,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12234,Albany,139,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12235,Albany,139,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12236,Albany,139,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12237,Albany,139,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12238,Albany,139,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12239,Albany,139,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12240,Albany,139,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12241,Albany,139,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12242,Albany,139,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12243,Albany,139,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12244,Albany,139,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12245,Albany,139,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12246,Albany,139,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12247,Albany,139,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12248,Albany,139,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12249,Albany,139,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12250,Albany,139,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12252,Albany,139,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12255,Albany,139,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12256,Albany,139,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12257,Albany,139,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12260,Albany,139,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12261,Albany,139,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12288,Albany,139,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12301,Schenectady,15367,NY,33,Schenectady County,36093,"albany-schenectady-troy, ny metro area",10580
12302,Schenectady,15367,NY,33,Schenectady County,36093,"albany-schenectady-troy, ny metro area",10580
12303,Schenectady,15367,NY,33,Schenectady County,36093,"albany-schenectady-troy, ny metro area",10580
12304,Schenectady,15367,NY,33,Schenectady County,36093,"albany-schenectady-troy, ny metro area",10580
12305,Schenectady,15367,NY,33,Schenectady County,36093,"albany-schenectady-troy, ny metro area",10580
12306,Schenectady,15367,NY,33,Schenectady County,36093,"albany-schenectady-troy, ny metro area",10580
12307,Schenectady,15367,NY,33,Schenectady County,36093,"albany-schenectady-troy, ny metro area",10580
12308,Schenectady,15367,NY,33,Schenectady County,36093,"albany-schenectady-troy, ny metro area",10580
12309,Schenectady,15367,NY,33,Schenectady County,36093,"albany-schenectady-troy, ny metro area",10580
12325,Schenectady,15367,NY,33,Schenectady County,36093,"albany-schenectady-troy, ny metro area",10580
12345,Schenectady,15367,NY,33,Schenectady County,36093,"albany-schenectady-troy, ny metro area",10580
12469,Preston Hollow,21717,NY,33,Albany County,36001,"albany-schenectady-troy, ny metro area",10580
12803,South Glens Falls,16094,NY,33,Saratoga County,36091,"albany-schenectady-troy, ny metro area",10580
12822,Corinth,3628,NY,33,Saratoga County,36091,"albany-schenectady-troy, ny metro area",10580
12831,Gansevoort,19854,NY,33,Saratoga County,36091,"albany-schenectady-troy, ny metro area",10580
12833,Greenfield Center,19879,NY,33,Saratoga County,36091,"albany-schenectady-troy, ny metro area",10580
12835,Hadley,6969,NY,33,Saratoga County,36091,"albany-schenectady-troy, ny metro area",10580
12850,Middle Grove,20069,NY,33,Saratoga County,36091,"albany-schenectady-troy, ny metro area",10580
12859,Porter Corners,20852,NY,33,Saratoga County,36091,"albany-schenectady-troy, ny metro area",10580
12863,Rock City Falls,21762,NY,33,Saratoga County,36091,"albany-schenectady-troy, ny metro area",10580
12866,Saratoga Springs,15273,NY,33,Saratoga County,36091,"albany-schenectady-troy, ny metro area",10580
12871,Schuylerville,15391,NY,33,Saratoga County,36091,"albany-schenectady-troy, ny metro area",10580
12884,Victory Mills,21765,NY,33,Saratoga County,36091,"albany-schenectady-troy, ny metro area",10580
13459,Sharon Springs,15615,NY,33,Schoharie County,36095,"albany-schenectady-troy, ny metro area",10580
28001,Albemarle,141,NC,34,Stanly County,37167,"albemarle, nc micro area",10620
28002,Albemarle,141,NC,34,Stanly County,37167,"albemarle, nc micro area",10620
28009,Badin,768,NC,34,Stanly County,37167,"albemarle, nc micro area",10620
28097,Locust,9783,NC,34,Stanly County,37167,"albemarle, nc micro area",10620
28109,Misenheimer,11139,NC,34,Stanly County,37167,"albemarle, nc micro area",10620
28127,New London,11925,NC,34,Stanly County,37167,"albemarle, nc micro area",10620
28128,Norwood,12421,NC,34,Stanly County,37167,"albemarle, nc micro area",10620
28129,Oakboro,12489,NC,34,Stanly County,37167,"albemarle, nc micro area",10620
28137,Richfield,14523,NC,34,Stanly County,37167,"albemarle, nc micro area",10620
28163,Stanfield,16475,NC,34,Stanly County,37167,"albemarle, nc micro area",10620
56007,Albert Lea,145,MN,24,Freeborn County,27047,"albert lea, mn micro area",10660
56009,Alden,168,MN,24,Freeborn County,27047,"albert lea, mn micro area",10660
56016,Clarks Grove,3191,MN,24,Freeborn County,27047,"albert lea, mn micro area",10660
56020,Conger,3522,MN,24,Freeborn County,27047,"albert lea, mn micro area",10660
56029,Emmons,5217,MN,24,Freeborn County,27047,"albert lea, mn micro area",10660
56032,Freeborn,6039,MN,24,Freeborn County,27047,"albert lea, mn micro area",10660
56035,Geneva,6287,MN,24,Freeborn County,27047,"albert lea, mn micro area",10660
56036,Glenville,6471,MN,24,Freeborn County,27047,"albert lea, mn micro area",10660
56042,Hartland,7177,MN,24,Freeborn County,27047,"albert lea, mn micro area",10660
56043,Hayward,7287,MN,24,Freeborn County,27047,"albert lea, mn micro area",10660
56045,Hollandale,7648,MN,24,Freeborn County,27047,"albert lea, mn micro area",10660
56089,Twin Lakes,17606,MN,24,Freeborn County,27047,"albert lea, mn micro area",10660
35016,Arab,478,AL,1,Marshall County,1095,"albertville, al micro area",10700
35175,Union Grove,17670,AL,1,Marshall County,1095,"albertville, al micro area",10700
35747,Grant,6691,AL,1,Marshall County,1095,"albertville, al micro area",10700
35755,Langston,9290,AL,1,Marshall County,1095,"albertville, al micro area",10700
35950,Albertville,149,AL,1,Marshall County,1095,"albertville, al micro area",10700
35951,Albertville,149,AL,1,Marshall County,1095,"albertville, al micro area",10700
35957,Boaz,1607,AL,1,Marshall County,1095,"albertville, al micro area",10700
35964,Douglas,4474,AL,1,Marshall County,1095,"albertville, al micro area",10700
35976,Guntersville,6934,AL,1,Marshall County,1095,"albertville, al micro area",10700
35980,Horton,7797,AL,1,Marshall County,1095,"albertville, al micro area",10700
87001,Algodones,191,NM,32,Sandoval County,35043,"albuquerque, nm metro area",10740
87002,Belen,1115,NM,32,Valencia County,35061,"albuquerque, nm metro area",10740
87004,Bernalillo,1279,NM,32,Sandoval County,35043,"albuquerque, nm metro area",10740
87008,Cedar Crest,2740,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87009,Cedarvale,24479,NM,32,Torrance County,35057,"albuquerque, nm metro area",10740
87013,Cuba,3912,NM,32,Sandoval County,35043,"albuquerque, nm metro area",10740
87016,Estancia,5315,NM,32,Torrance County,35057,"albuquerque, nm metro area",10740
87018,Counselor,24482,NM,32,Sandoval County,35043,"albuquerque, nm metro area",10740
87022,Isleta,24483,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87023,Jarales,8209,NM,32,Valencia County,35061,"albuquerque, nm metro area",10740
87024,Jemez Pueblo,8239,NM,32,Sandoval County,35043,"albuquerque, nm metro area",10740
87025,Jemez Springs,8240,NM,32,Sandoval County,35043,"albuquerque, nm metro area",10740
87026,Laguna,8993,NM,32,Valencia County,35061,"albuquerque, nm metro area",10740
87027,La Jara,8890,NM,32,Sandoval County,35043,"albuquerque, nm metro area",10740
87031,Los Lunas,9924,NM,32,Valencia County,35061,"albuquerque, nm metro area",10740
87032,Mcintosh,10668,NM,32,Torrance County,35057,"albuquerque, nm metro area",10740
87035,Moriarty,11357,NM,32,Torrance County,35057,"albuquerque, nm metro area",10740
87036,Mountainair,11530,NM,32,Torrance County,35057,"albuquerque, nm metro area",10740
87041,Pena Blanca,13242,NM,32,Sandoval County,35043,"albuquerque, nm metro area",10740
87042,Peralta,13367,NM,32,Valencia County,35061,"albuquerque, nm metro area",10740
87043,Placitas,13637,NM,32,Sandoval County,35043,"albuquerque, nm metro area",10740
87044,Ponderosa,13790,NM,32,Sandoval County,35043,"albuquerque, nm metro area",10740
87046,Regina,14420,NM,32,Sandoval County,35043,"albuquerque, nm metro area",10740
87047,Sandia Park,15204,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87048,Corrales,3653,NM,32,Sandoval County,35043,"albuquerque, nm metro area",10740
87052,Santo Domingo Pueblo,15261,NM,32,Sandoval County,35043,"albuquerque, nm metro area",10740
87053,San Ysidro,15183,NM,32,Sandoval County,35043,"albuquerque, nm metro area",10740
87059,Tijeras,17253,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87060,Tome,17344,NM,32,Valencia County,35061,"albuquerque, nm metro area",10740
87061,Torreon,17389,NM,32,Torrance County,35057,"albuquerque, nm metro area",10740
87063,Willard,18875,NM,32,Torrance County,35057,"albuquerque, nm metro area",10740
87068,Bosque Farms,1705,NM,32,Valencia County,35061,"albuquerque, nm metro area",10740
87070,Clines Corners,24488,NM,32,Torrance County,35057,"albuquerque, nm metro area",10740
87072,Cochiti Pueblo,24489,NM,32,Sandoval County,35043,"albuquerque, nm metro area",10740
87083,Cochiti Lake,3343,NM,32,Sandoval County,35043,"albuquerque, nm metro area",10740
87101,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87102,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87103,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87104,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87105,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87106,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87107,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87108,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87109,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87110,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87111,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87112,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87113,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87114,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87115,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87116,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87117,Kirtland Afb,24490,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87119,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87120,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87121,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87122,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87123,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87124,Rio Rancho,14607,NM,32,Sandoval County,35043,"albuquerque, nm metro area",10740
87125,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87131,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87144,Rio Rancho,14607,NM,32,Sandoval County,35043,"albuquerque, nm metro area",10740
87151,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87153,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87154,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87158,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87165,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87174,Rio Rancho,14607,NM,32,Sandoval County,35043,"albuquerque, nm metro area",10740
87176,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87181,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87184,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87185,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87187,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87190,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87191,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87192,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87193,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87194,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87195,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87196,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87197,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87198,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
87199,Albuquerque,155,NM,32,Bernalillo County,35001,"albuquerque, nm metro area",10740
88321,Encino,5229,NM,32,Torrance County,35057,"albuquerque, nm metro area",10740
35010,Alexander City,182,AL,1,Tallapoosa County,1123,"alexander city, al micro area",10760
35011,Alexander City,182,AL,1,Tallapoosa County,1123,"alexander city, al micro area",10760
35072,Goodwater,6562,AL,1,Coosa County,1037,"alexander city, al micro area",10760
35089,Kellyton,8493,AL,1,Coosa County,1037,"alexander city, al micro area",10760
35136,Rockford,14723,AL,1,Coosa County,1037,"alexander city, al micro area",10760
35183,Weogufka,18426,AL,1,Coosa County,1037,"alexander city, al micro area",10760
36023,East Tallassee,22915,AL,1,Tallapoosa County,1123,"alexander city, al micro area",10760
36026,Equality,5273,AL,1,Coosa County,1037,"alexander city, al micro area",10760
36256,Daviston,4093,AL,1,Tallapoosa County,1123,"alexander city, al micro area",10760
36850,Camp Hill,2394,AL,1,Tallapoosa County,1123,"alexander city, al micro area",10760
36853,Dadeville,3996,AL,1,Tallapoosa County,1123,"alexander city, al micro area",10760
36861,Jacksons Gap,8177,AL,1,Tallapoosa County,1123,"alexander city, al micro area",10760
71301,Alexandria,183,LA,19,Rapides Parish,22079,"alexandria, la metro area",10780
71302,Alexandria,183,LA,19,Rapides Parish,22079,"alexandria, la metro area",10780
71303,Alexandria,183,LA,19,Rapides Parish,22079,"alexandria, la metro area",10780
71306,Alexandria,183,LA,19,Rapides Parish,22079,"alexandria, la metro area",10780
71307,Alexandria,183,LA,19,Rapides Parish,22079,"alexandria, la metro area",10780
71309,Alexandria,183,LA,19,Rapides Parish,22079,"alexandria, la metro area",10780
71315,Alexandria,183,LA,19,Rapides Parish,22079,"alexandria, la metro area",10780
71325,Cheneyville,2952,LA,19,Rapides Parish,22079,"alexandria, la metro area",10780
71328,Deville,4308,LA,19,Rapides Parish,22079,"alexandria, la metro area",10780
71330,Echo,4899,LA,19,Rapides Parish,22079,"alexandria, la metro area",10780
71346,Lecompte,9460,LA,19,Rapides Parish,22079,"alexandria, la metro area",10780
71348,Libuse,24020,LA,19,Rapides Parish,22079,"alexandria, la metro area",10780
71359,Pineville,13579,LA,19,Rapides Parish,22079,"alexandria, la metro area",10780
71360,Pineville,13579,LA,19,Rapides Parish,22079,"alexandria, la metro area",10780
71361,Pineville,13579,LA,19,Rapides Parish,22079,"alexandria, la metro area",10780
71365,Ruby,14947,LA,19,Rapides Parish,22079,"alexandria, la metro area",10780
71405,Ball,810,LA,19,Rapides Parish,22079,"alexandria, la metro area",10780
71407,Bentley,1250,LA,19,Grant Parish,22043,"alexandria, la metro area",10780
71409,Boyce,1772,LA,19,Rapides Parish,22079,"alexandria, la metro area",10780
71417,Colfax,3410,LA,19,Grant Parish,22043,"alexandria, la metro area",10780
